x,y,isovist,a_index
17.584,11.828000000000001,3.140958e8,0.78546906
17.727999999999998,11.828000000000001,3.1409574e8,0.78544617
17.872,11.828000000000001,3.140958e8,0.7852783
18.016,11.828000000000001,3.1409574e8,0.7854538
18.16,11.828000000000001,3.1409574e8,0.78546906
18.304,11.828000000000001,3.1409574e8,0.7854614
18.448,11.828000000000001,3.1409578e8,0.7853546
18.736,11.828000000000001,3.1409584e8,0.78533936
18.88,11.828000000000001,3.140958e8,0.78526306
19.024,11.828000000000001,3.1409574e8,0.785408
19.168,11.828000000000001,3.1409578e8,0.78546906
19.311999999999998,11.828000000000001,3.1409578e8,0.7851944
19.456,11.828000000000001,3.1409578e8,0.78533936
19.599999999999998,11.828000000000001,3.140958e8,0.7856293
19.744,11.828000000000001,3.140958e8,0.78533936
19.887999999999998,11.828000000000001,3.1409574e8,0.7854004
20.032,11.828000000000001,3.1409578e8,0.7856369
20.176,11.828000000000001,3.140958e8,0.785408
21.04,11.828000000000001,3.140958e8,0.78554535
21.183999999999997,11.828000000000001,3.140958e8,0.78523254
21.328,11.828000000000001,3.140958e8,0.78536224
21.471999999999998,11.828000000000001,3.140958e8,0.7851639
21.616,11.828000000000001,3.1409574e8,0.78538513
21.759999999999998,11.828000000000001,3.1409574e8,0.78565216
21.903999999999996,11.828000000000001,3.1409574e8,0.7853546
22.048,11.828000000000001,3.1409574e8,0.78523254
22.192,11.828000000000001,3.1409574e8,0.7854538
22.336,11.828000000000001,3.1409574e8,0.78533936
22.624,11.828000000000001,3.1409574e8,0.7848587
22.767999999999997,11.828000000000001,3.1409574e8,0.7851715
22.912,11.828000000000001,3.1409578e8,0.7850647
23.055999999999997,11.828000000000001,3.140958e8,0.7854614
23.2,11.828000000000001,3.1409578e8,0.78526306
23.343999999999998,11.828000000000001,3.1409578e8,0.78530884
23.488,11.828000000000001,3.140958e8,0.7850952
23.631999999999998,11.828000000000001,3.1409574e8,0.78549194
23.775999999999996,11.828000000000001,3.1409578e8,0.7858124
23.919999999999998,11.828000000000001,3.1409578e8,0.785202
24.064,11.828000000000001,3.1409578e8,0.785141
24.927999999999997,11.828000000000001,3.1409578e8,0.7848053
25.071999999999996,11.828000000000001,3.140958e8,0.785202
25.215999999999998,11.828000000000001,3.1409574e8,0.78556824
25.36,11.828000000000001,3.140958e8,0.78526306
25.503999999999998,11.828000000000001,3.140958e8,0.785141
25.647999999999996,11.828000000000001,3.1409578e8,0.78504944
25.791999999999998,11.828000000000001,3.1409578e8,0.7855377
25.936,11.828000000000001,3.140958e8,0.78533936
26.08,11.828000000000001,3.1409584e8,0.7849884
26.223999999999997,11.828000000000001,3.140958e8,0.78559875
26.511999999999997,11.828000000000001,3.1409574e8,0.785614
26.656,11.828000000000001,3.1409574e8,0.78541565
26.799999999999997,11.828000000000001,3.1409578e8,0.78533936
26.943999999999996,11.828000000000001,3.1409578e8,0.78533936
27.087999999999997,11.828000000000001,3.140958e8,0.78549194
27.232,11.828000000000001,3.140958e8,0.7855072
27.375999999999998,11.828000000000001,3.140958e8,0.7859497
27.519999999999996,11.828000000000001,3.140958e8,0.7852478
27.663999999999994,11.828000000000001,3.140958e8,0.785553
27.807999999999996,11.828000000000001,3.140958e8,0.7854309
27.951999999999998,11.828000000000001,3.1409578e8,0.7850342
28.815999999999995,11.828000000000001,3.140958e8,0.7853699
28.959999999999997,11.828000000000001,3.1409587e8,0.7853546
29.103999999999996,11.828000000000001,3.140958e8,0.7854767
29.247999999999998,11.828000000000001,3.140958e8,0.785141
29.391999999999996,11.828000000000001,3.1409574e8,0.78556824
29.535999999999994,11.828000000000001,3.1409574e8,0.78507996
29.679999999999996,11.828000000000001,3.1409574e8,0.78507996
29.823999999999998,11.828000000000001,3.140958e8,0.7849579
29.967999999999996,11.828000000000001,3.1409584e8,0.7850952
30.111999999999995,11.828000000000001,3.140958e8,0.7855835
30.4,11.828000000000001,3.140958e8,0.78504944
30.543999999999997,11.828000000000001,3.140958e8,0.78585815
30.687999999999995,11.828000000000001,3.1409578e8,0.785202
